timestamp,open,high,low,close,volume
2023-10-12 00:00:00+00:00,26875.96,26940.74,26554.0,26761.11,4782.282679
2023-10-13 00:00:00+00:00,26761.11,27129.99,26685.96,26865.33,5627.412493
2023-10-14 00:00:00+00:00,26865.33,26987.81,26792.91,26854.05,1867.651637
2023-10-15 00:00:00+00:00,26854.05,27296.0,26810.27,27156.64,3778.738782
2023-10-16 00:00:00+00:00,27156.64,30350.0,27112.09,28503.02,26515.683372
2023-10-17 00:00:00+00:00,28503.02,28630.72,28068.11,28397.83,12413.93963
2023-10-18 00:00:00+00:00,28397.83,28990.89,28140.88,28321.34,10710.106185
2023-10-19 00:00:00+00:00,28321.34,28922.3,28110.01,28715.89,9161.208979
2023-10-20 00:00:00+00:00,28715.89,30239.32,28575.6,29666.73,17524.490016
2023-10-21 00:00:00+00:00,29666.73,30374.86,29454.66,29909.99,6351.97825
2023-10-22 00:00:00+00:00,29909.99,30259.14,29640.01,29991.44,5245.027201
2023-10-23 00:00:00+00:00,29991.44,35333.0,29885.65,33065.47,26475.215336
2023-10-24 00:00:00+00:00,33065.47,35250.0,32834.33,33923.33,24370.427496
2023-10-25 00:00:00+00:00,33923.33,35131.24,33678.4,34495.11,14369.152994
2023-10-26 00:00:00+00:00,34495.11,34825.89,33748.59,34150.02,9295.504045
2023-10-27 00:00:00+00:00,34150.02,34246.0,33392.33,33893.87,8171.50689
2023-10-28 00:00:00+00:00,33893.87,34500.0,33864.21,34082.21,3174.394654
2023-10-29 00:00:00+00:00,34082.21,34749.99,33933.33,34524.84,4958.607178
2023-10-30 00:00:00+00:00,34524.84,34853.68,34050.0,34478.45,8086.674552
2023-10-31 00:00:00+00:00,34478.45,34724.0,34029.55,34641.07,7121.180509
2023-11-01 00:00:00+00:00,34641.07,35618.19,34070.82,35420.03,12813.670215
2023-11-02 00:00:00+00:00,35420.03,35987.19,34288.57,34940.76,15436.162527
2023-11-03 00:00:00+00:00,34940.76,34942.34,34118.49,34714.4,12839.87328
2023-11-04 00:00:00+00:00,34714.4,35256.0,34587.72,35062.33,4199.89976
2023-11-05 00:00:00+00:00,35062.33,35388.73,34450.0,35014.18,6085.706775
2023-11-06 00:00:00+00:00,35014.18,35273.1,34728.35,35045.92,5257.085389
2023-11-07 00:00:00+00:00,35045.92,35886.0,34514.58,35400.0,9056.997619
2023-11-08 00:00:00+00:00,35400.0,36115.0,35100.0,35622.02,8715.373228
2023-11-09 00:00:00+00:00,35622.02,38040.84,35539.96,36708.0,22504.72203
2023-11-10 00:00:00+00:00,36708.0,37533.32,36322.54,37299.37,9007.051742
2023-11-11 00:00:00+00:00,37299.37,37397.21,36631.39,37130.01,3865.261038
2023-11-12 00:00:00+00:00,37130.01,37218.0,36726.24,37064.0,3032.24273
2023-11-13 00:00:00+00:00,37064.0,37419.0,36331.86,36463.4,6993.415483
2023-11-14 00:00:00+00:00,36463.4,36745.0,34601.0,35547.36,12130.22779
2023-11-15 00:00:00+00:00,35547.36,37960.09,35361.32,37859.99,14955.531861
2023-11-16 00:00:00+00:00,37859.99,37930.16,35489.97,36164.76,12648.410666
2023-11-17 00:00:00+00:00,36164.76,36856.96,35846.6,36608.91,10454.853909
2023-11-18 00:00:00+00:00,36608.91,36850.0,36183.61,36571.95,3778.319838
2023-11-19 00:00:00+00:00,36571.95,37509.36,36374.98,37364.0,5043.747501
2023-11-20 00:00:00+00:00,37364.0,37779.82,36622.48,37450.67,10565.507161
2023-11-21 00:00:00+00:00,37450.67,37657.85,35725.46,35747.03,14858.369595
2023-11-22 00:00:00+00:00,35747.03,37864.94,35617.0,37409.39,11894.888176
2023-11-23 00:00:00+00:00,37409.39,37645.61,36865.19,37295.61,5709.874181
2023-11-24 00:00:00+00:00,37295.61,38413.0,37253.62,37713.79,13408.707305
2023-11-25 00:00:00+00:00,37713.79,37887.49,37585.0,37784.01,2544.13158
2023-11-26 00:00:00+00:00,37784.01,37814.65,37129.67,37442.0,5109.69626
2023-11-27 00:00:00+00:00,37442.0,37560.28,36704.02,37243.8,7226.27738
2023-11-28 00:00:00+00:00,37243.8,38384.19,36876.11,37817.48,10551.98942
2023-11-29 00:00:00+00:00,37817.48,38470.71,37568.1,37853.47,7907.81732
2023-11-30 00:00:00+00:00,37853.47,38142.75,37464.95,37725.18,5493.930368
2023-12-01 00:00:00+00:00,37725.18,38985.54,37615.35,38685.0,9982.622441
2023-12-02 00:00:00+00:00,38685.0,39778.07,38644.34,39450.32,6266.563235
2023-12-03 00:00:00+00:00,39450.32,40287.09,39278.0,39969.61,5609.215096
2023-12-04 00:00:00+00:00,39969.61,42418.42,39969.61,41985.41,17506.645624
2023-12-05 00:00:00+00:00,41985.41,44496.99,41388.0,44073.67,20570.159041
2023-12-06 00:00:00+00:00,44073.67,44290.0,43361.31,43761.75,12477.042568
2023-12-07 00:00:00+00:00,43761.75,44048.35,42832.49,43272.71,13132.332546
2023-12-08 00:00:00+00:00,43272.71,44717.63,43083.55,44170.71,9475.379776
2023-12-09 00:00:00+00:00,44170.71,44357.39,43509.32,43711.98,5245.37498
2023-12-10 00:00:00+00:00,43711.98,44047.3,43560.76,43790.53,3552.163633
2023-12-11 00:00:00+00:00,43790.53,43805.29,40226.56,41252.56,23178.722388
2023-12-12 00:00:00+00:00,41252.56,42116.58,40678.89,41489.47,11627.584303
2023-12-13 00:00:00+00:00,41489.47,43500.0,40563.6,42867.51,12900.554791
2023-12-14 00:00:00+00:00,42867.51,43432.94,41317.58,43020.44,11088.378856
2023-12-15 00:00:00+00:00,43020.44,43082.04,41658.26,41941.98,7673.364488
2023-12-16 00:00:00+00:00,41941.98,42715.0,41611.0,42276.0,3815.760986
2023-12-17 00:00:00+00:00,42276.0,42423.6,41243.14,41378.83,7687.697846
2023-12-18 00:00:00+00:00,41378.83,42757.04,40545.43,42658.51,14360.108629
2023-12-19 00:00:00+00:00,42658.51,43493.79,41806.91,42275.62,11897.237594
2023-12-20 00:00:00+00:00,42275.62,44295.93,42204.01,43666.91,11610.035301
2023-12-21 00:00:00+00:00,43666.91,44241.16,43293.75,43862.01,7961.891752
2023-12-22 00:00:00+00:00,43862.01,44403.0,43410.0,43969.91,7616.573114
2023-12-23 00:00:00+00:00,43969.91,43990.71,43257.1,43704.06,2743.69554
2023-12-24 00:00:00+00:00,43704.06,43945.91,42557.0,42997.91,4583.52926
2023-12-25 00:00:00+00:00,42997.91,43811.15,42697.03,43572.0,4411.945097
2023-12-26 00:00:00+00:00,43572.0,43591.9,41601.34,42512.18,9191.386382
2023-12-27 00:00:00+00:00,42512.18,43667.5,42113.96,43433.25,7902.878983
2023-12-28 00:00:00+00:00,43433.25,43791.99,42266.63,42565.01,8200.502993
2023-12-29 00:00:00+00:00,42565.01,43113.22,41275.51,42064.0,10858.457979
2023-12-30 00:00:00+00:00,42064.0,42613.65,41526.0,42145.17,5337.652962
2023-12-31 00:00:00+00:00,42145.17,42890.99,41968.04,42284.0,4389.904453
2024-01-01 00:00:00+00:00,42284.0,44195.8,42183.84,44175.0,5582.393588
2024-01-02 00:00:00+00:00,44175.0,45886.7,44147.29,44950.95,15797.345713
2024-01-03 00:00:00+00:00,44950.95,45507.99,40222.1,42842.0,27469.436229
2024-01-04 00:00:00+00:00,42842.0,44791.89,42622.37,44151.2,11226.164488
2024-01-05 00:00:00+00:00,44151.2,44369.19,42267.44,44147.05,14167.406794
2024-01-06 00:00:00+00:00,44147.05,44208.95,43397.02,43970.0,4453.125413
2024-01-07 00:00:00+00:00,43970.0,44478.24,43599.0,43930.0,4472.3062
2024-01-08 00:00:00+00:00,43930.0,47249.4,43180.0,46949.87,15137.438092
2024-01-09 00:00:00+00:00,46949.87,48000.0,44631.9,46110.77,18425.819719
2024-01-10 00:00:00+00:00,46110.77,47689.52,44291.67,46650.28,26598.310039
2024-01-11 00:00:00+00:00,46650.28,48975.0,45563.54,46342.0,20489.30878
2024-01-12 00:00:00+00:00,46342.0,46513.68,41389.14,42784.0,21517.607708
2024-01-13 00:00:00+00:00,42784.0,43254.7,42438.2,42842.34,8774.633499
2024-01-14 00:00:00+00:00,42842.34,43076.16,41721.94,41732.0,7359.211204
2024-01-15 00:00:00+00:00,41732.0,43380.0,41715.75,42516.28,10082.8385
2024-01-16 00:00:00+00:00,42516.28,43575.03,42041.28,43140.0,11626.165189
2024-01-17 00:00:00+00:00,43140.0,43194.18,42206.64,42774.0,9037.3724
2024-01-18 00:00:00+00:00,42774.0,42925.74,40682.94,41323.16,12998.212595
2024-01-19 00:00:00+00:00,41323.16,42192.64,40279.07,41659.89,13455.989308
2024-01-20 00:00:00+00:00,41659.89,41877.08,41455.76,41694.9,3428.945129
2024-01-21 00:00:00+00:00,41694.9,41878.0,41500.82,41583.54,3462.926258
2024-01-22 00:00:00+00:00,41583.54,41685.95,39416.66,39566.0,18793.226709
2024-01-23 00:00:00+00:00,39566.0,40185.38,38552.63,39902.59,15972.588961
2024-01-24 00:00:00+00:00,39902.59,40564.64,39487.85,40084.52,8838.303112
2024-01-25 00:00:00+00:00,40084.52,40304.85,39547.57,39959.93,6076.05681
2024-01-26 00:00:00+00:00,39959.93,42250.0,39826.69,41821.38,11341.077584
2024-01-27 00:00:00+00:00,41821.38,42192.0,41392.01,42123.01,2706.22477
2024-01-28 00:00:00+00:00,42123.01,42840.44,41614.74,42031.21,5850.795293
2024-01-29 00:00:00+00:00,42031.21,43321.9,41796.89,43303.37,6968.034102
2024-01-30 00:00:00+00:00,43303.37,43870.66,42684.0,42944.82,7266.843699
2024-01-31 00:00:00+00:00,42944.82,43744.95,42287.38,42583.02,7484.986952
2024-02-01 00:00:00+00:00,42583.02,43295.93,41876.96,43083.28,8350.198557
2024-02-02 00:00:00+00:00,43083.28,43487.48,42551.61,43199.99,7190.927441
2024-02-03 00:00:00+00:00,43199.99,43384.78,42880.89,43016.9,2194.065341
2024-02-04 00:00:00+00:00,43016.9,43124.1,42209.45,42585.72,2991.635522
2024-02-05 00:00:00+00:00,42585.72,43568.85,42253.99,42710.9,6689.318778
2024-02-06 00:00:00+00:00,42710.9,43388.03,42573.97,43099.92,6863.360603
2024-02-07 00:00:00+00:00,43099.92,44393.36,42790.0,44350.19,9997.387723
2024-02-08 00:00:00+00:00,44350.19,45615.0,44328.0,45289.99,13581.610053
2024-02-09 00:00:00+00:00,45289.99,48213.0,45245.42,47134.25,32971.508647
2024-02-10 00:00:00+00:00,47134.25,48183.92,46845.02,47748.19,7001.160011
2024-02-11 00:00:00+00:00,47748.19,48593.45,47565.64,48304.25,7881.070868
2024-02-12 00:00:00+00:00,48304.25,50355.99,47710.71,49922.01,18304.96952
2024-02-13 00:00:00+00:00,49922.01,50375.26,48302.0,49701.86,16883.800205
2024-02-14 00:00:00+00:00,49701.86,52050.0,49222.54,51794.47,21095.211089
2024-02-15 00:00:00+00:00,51794.47,52813.99,51300.01,51878.01,19158.832033
2024-02-16 00:00:00+00:00,51878.01,52569.52,51556.27,52124.0,12490.750842
2024-02-17 00:00:00+00:00,52124.0,52164.64,50619.39,51647.99,9217.13376
2024-02-18 00:00:00+00:00,51647.99,52387.56,51157.01,52137.0,5987.689191
2024-02-19 00:00:00+00:00,52137.0,52489.52,51686.95,51777.05,7972.10762
2024-02-20 00:00:00+00:00,51777.05,53002.58,50750.01,52261.25,16770.199623
2024-02-21 00:00:00+00:00,52261.25,52366.23,50535.62,51841.68,14153.570223
2024-02-22 00:00:00+00:00,51841.68,52078.55,50936.01,51291.09,10743.332405
2024-02-23 00:00:00+00:00,51291.09,51545.94,50530.06,50745.44,9185.690886
2024-02-24 00:00:00+00:00,50745.44,51697.3,50581.33,51565.5,4204.674497
2024-02-25 00:00:00+00:00,51565.5,51977.22,51281.69,51729.49,4889.34939
2024-02-26 00:00:00+00:00,51729.49,54909.99,50898.37,54478.0,19735.61423
2024-02-27 00:00:00+00:00,54478.0,57611.93,54445.52,57038.45,26333.028888
2024-02-28 00:00:00+00:00,57038.45,64171.64,56696.3,62424.12,41567.570919
2024-02-29 00:00:00+00:00,62424.12,63705.0,60382.16,61132.0,37783.712318
2024-03-01 00:00:00+00:00,61132.0,63113.59,60686.76,62380.26,16832.281891
2024-03-02 00:00:00+00:00,62380.26,62439.47,61526.31,61997.15,9356.79791
2024-03-03 00:00:00+00:00,61997.15,63245.79,61307.46,63112.77,12476.199541
2024-03-04 00:00:00+00:00,63112.77,68500.0,62205.94,68245.29,34244.974575
2024-03-05 00:00:00+00:00,68245.29,69138.0,59085.56,63723.09,49940.937932
2024-03-06 00:00:00+00:00,63723.09,67663.16,62785.64,66066.49,37966.118079
2024-03-07 00:00:00+00:00,66066.49,67999.0,65540.47,66818.02,17522.973526
2024-03-08 00:00:00+00:00,66818.02,70000.0,66064.19,68108.02,17498.19875
2024-03-09 00:00:00+00:00,68108.02,68532.67,67852.91,68316.0,4067.642428
2024-03-10 00:00:00+00:00,68316.0,69885.0,68071.08,68944.01,8524.324838
2024-03-11 00:00:00+00:00,68944.01,72797.0,66917.82,72076.0,21475.708333
2024-03-12 00:00:00+00:00,72076.0,73130.5,68626.9,71447.64,21806.549398
2024-03-13 00:00:00+00:00,71447.64,73656.0,71317.22,73079.4,12271.073037
2024-03-14 00:00:00+00:00,73079.4,73800.0,68578.85,71399.1,17223.581456
2024-03-15 00:00:00+00:00,71399.1,72424.72,65600.0,69503.0,33292.507682
2024-03-16 00:00:00+00:00,69503.0,70051.25,64752.6,65304.54,19614.032803
2024-03-17 00:00:00+00:00,65304.54,68910.0,64530.02,68395.39,16745.445397
2024-03-18 00:00:00+00:00,68395.39,68983.17,66530.0,67616.0,19121.201409
2024-03-19 00:00:00+00:00,67616.0,68128.0,61544.78,61936.89,27200.9375
2024-03-20 00:00:00+00:00,61936.89,68110.27,60760.82,67837.63,26254.377223
2024-03-21 00:00:00+00:00,67837.63,68244.89,64519.94,65503.52,20706.743505
2024-03-22 00:00:00+00:00,65503.52,66650.0,62270.04,63806.57,17141.242835
2024-03-23 00:00:00+00:00,63806.57,66012.39,63000.0,63990.83,7161.032285
2024-03-24 00:00:00+00:00,63990.83,67639.99,63800.01,67212.25,9629.9919
2024-03-25 00:00:00+00:00,67212.25,71153.75,66375.89,69859.1,20453.511092
2024-03-26 00:00:00+00:00,69859.1,71560.0,69276.3,69997.04,18184.0999
2024-03-27 00:00:00+00:00,69997.04,71795.69,68342.72,69470.79,13973.289727
2024-03-28 00:00:00+00:00,69470.79,71533.12,68901.22,70793.65,9217.055282
2024-03-29 00:00:00+00:00,70793.65,70930.72,69000.0,69855.27,7338.772207
2024-03-30 00:00:00+00:00,69855.27,70325.0,69535.05,69588.47,3217.048594
2024-03-31 00:00:00+00:00,69588.47,71388.44,69555.01,71294.77,4217.149479
2024-04-01 00:00:00+00:00,71294.77,71304.81,68050.0,69650.61,11272.390191
2024-04-02 00:00:00+00:00,69650.61,69684.7,64577.93,65469.99,19454.432159
2024-04-03 00:00:00+00:00,65469.99,66913.44,64434.42,65963.09,12424.225232
2024-04-04 00:00:00+00:00,65963.09,69324.99,65061.3,68494.29,12205.465318
2024-04-05 00:00:00+00:00,68494.29,68756.34,65955.0,67825.07,12936.110816
2024-04-06 00:00:00+00:00,67825.07,69683.09,67454.28,68894.75,5287.961355
2024-04-07 00:00:00+00:00,68894.75,70334.3,68812.49,69352.38,7151.265243
2024-04-08 00:00:00+00:00,69352.38,72784.7,69040.0,71630.31,12436.984031
2024-04-09 00:00:00+00:00,71630.31,71766.96,68180.01,69140.58,11900.281176
2024-04-10 00:00:00+00:00,69140.58,71189.61,67500.0,70629.34,12522.115466
2024-04-11 00:00:00+00:00,70629.34,71308.61,69555.0,70006.3,11097.648846
2024-04-12 00:00:00+00:00,70006.3,71249.99,65000.0,67112.38,15447.281832
2024-04-13 00:00:00+00:00,67112.38,67944.98,60000.01,63928.07,26580.026547
2024-04-14 00:00:00+00:00,63928.07,65859.56,62119.08,65663.91,20823.608774
2024-04-15 00:00:00+00:00,65663.91,66866.04,62256.13,63430.69,25052.53106
2024-04-16 00:00:00+00:00,63430.69,64419.77,61575.76,63795.53,23640.388453
2024-04-17 00:00:00+00:00,63795.53,64518.5,59652.26,61278.19,23855.356161
2024-04-18 00:00:00+00:00,61278.19,64136.23,60793.57,63471.0,22674.894688
2024-04-19 00:00:00+00:00,63471.0,65453.07,59580.0,63812.9,27931.173515
2024-04-20 00:00:00+00:00,63812.9,65429.99,63083.01,64939.0,8439.459572
2024-04-21 00:00:00+00:00,64939.0,65704.84,64231.29,64943.17,7046.427166
2024-04-22 00:00:00+00:00,64943.17,67240.79,64504.0,66811.56,14312.135788
2024-04-23 00:00:00+00:00,66811.56,67181.6,65790.31,66417.53,12381.038037
2024-04-24 00:00:00+00:00,66417.53,67088.8,63602.0,64286.9,16171.480986
2024-04-25 00:00:00+00:00,64286.9,65303.0,62777.36,64495.92,17461.266457
2024-04-26 00:00:00+00:00,64495.92,64822.78,63313.7,63777.35,17141.815069
2024-04-27 00:00:00+00:00,63777.35,63929.01,62395.8,63455.86,11511.057753
2024-04-28 00:00:00+00:00,63455.86,64374.92,62759.0,63121.38,11025.671094
2024-04-29 00:00:00+00:00,63121.38,64218.75,61774.09,63867.84,16453.0282
2024-04-30 00:00:00+00:00,63867.84,64735.32,59180.12,60681.36,20140.608003
2024-05-01 00:00:00+00:00,60681.36,60856.77,56542.32,58341.1,23911.377215
2024-05-02 00:00:00+00:00,58341.1,59633.32,56937.51,59063.6,16190.803101
2024-05-03 00:00:00+00:00,59063.6,63343.66,58807.61,62877.97,17674.383863
2024-05-04 00:00:00+00:00,62877.97,64539.04,62542.46,63894.37,10197.767219
2024-05-05 00:00:00+00:00,63894.37,64661.14,62880.0,64020.72,9632.016632
2024-05-06 00:00:00+00:00,64020.72,65513.99,62685.0,63166.31,14010.714862
2024-05-07 00:00:00+00:00,63166.31,64419.12,62251.4,62326.12,13047.809379
2024-05-08 00:00:00+00:00,62326.12,63029.99,60881.0,61198.46,13187.540178
2024-05-09 00:00:00+00:00,61198.46,63436.46,60611.03,63072.51,11851.63103
2024-05-10 00:00:00+00:00,63072.51,63465.0,60180.0,60803.75,15491.635371
2024-05-11 00:00:00+00:00,60803.75,61520.0,60480.01,60834.11,6478.588009
2024-05-12 00:00:00+00:00,60834.11,61891.49,60603.69,61478.29,6539.214135
2024-05-13 00:00:00+00:00,61478.29,63468.56,60750.0,62932.71,17247.863118
2024-05-14 00:00:00+00:00,62932.71,63113.25,61101.0,61574.29,14601.271824
2024-05-15 00:00:00+00:00,61574.29,66458.49,61337.16,66211.22,18387.694884
2024-05-16 00:00:00+00:00,66211.22,66769.85,64600.0,65242.59,15990.04851
2024-05-17 00:00:00+00:00,65242.59,67458.04,65102.17,67007.99,13668.525782
2024-05-18 00:00:00+00:00,67007.99,67379.43,66567.4,66909.33,7394.443314
2024-05-19 00:00:00+00:00,66909.33,67730.88,65869.44,66267.58,8902.925101
2024-05-20 00:00:00+00:00,66267.58,71556.13,66058.89,71432.8,20557.01204
2024-05-21 00:00:00+00:00,71432.8,71981.11,69153.24,70153.0,16546.611129
2024-05-22 00:00:00+00:00,70153.0,70677.47,68896.2,69163.1,15990.402173
2024-05-23 00:00:00+00:00,69163.1,70096.43,66299.22,67971.36,19022.936648
2024-05-24 00:00:00+00:00,67971.36,69257.66,66611.44,68563.06,12600.48499
2024-05-25 00:00:00+00:00,68563.06,69625.0,68502.0,69292.07,5310.57936
2024-05-26 00:00:00+00:00,69292.07,69558.4,68160.0,68510.0,6485.364258
2024-05-27 00:00:00+00:00,68510.0,70696.14,68257.01,69431.61,16441.96352
2024-05-28 00:00:00+00:00,69431.61,69593.09,67264.6,68406.58,15524.263762
2024-05-29 00:00:00+00:00,68406.58,68936.84,67133.91,67648.85,15926.62647
2024-05-30 00:00:00+00:00,67648.85,69520.23,67128.74,68356.69,18075.029869
2024-05-31 00:00:00+00:00,68356.69,69053.77,66649.0,67541.3,9210.838185
2024-06-01 00:00:00+00:00,67541.3,67894.64,67435.0,67763.27,3225.202275
2024-06-02 00:00:00+00:00,67763.27,68472.24,67290.07,67765.5,6140.09845
2024-06-03 00:00:00+00:00,67765.5,70298.0,67605.0,68808.04,14339.197907
2024-06-04 00:00:00+00:00,68808.04,71081.56,68567.79,70535.9,14561.702063
2024-06-05 00:00:00+00:00,70535.9,71772.99,70379.81,71113.08,12916.721058
2024-06-06 00:00:00+00:00,71113.08,71662.99,70101.96,70799.8,12156.486739
2024-06-07 00:00:00+00:00,70799.8,72000.0,68369.24,69354.07,16532.354939
2024-06-08 00:00:00+00:00,69354.07,69588.48,69167.54,69301.94,5774.59592
2024-06-09 00:00:00+00:00,69301.94,69853.68,69133.84,69643.54,4967.488751
2024-06-10 00:00:00+00:00,69643.54,70232.13,69166.85,69528.41,10936.022114
2024-06-11 00:00:00+00:00,69528.41,69581.02,66019.01,67313.8,23686.897516
2024-06-12 00:00:00+00:00,67313.8,70025.73,66894.79,68264.02,20264.13826
2024-06-13 00:00:00+00:00,68264.02,68472.61,66259.68,66775.46,18548.629659
2024-06-14 00:00:00+00:00,66775.46,67368.34,65057.23,66047.32,17740.729591
2024-06-15 00:00:00+00:00,66047.32,66479.99,65843.41,66222.31,6522.871127
2024-06-16 00:00:00+00:00,66222.31,66980.19,66037.23,66673.72,7667.543741
2024-06-17 00:00:00+00:00,66673.72,67305.58,65120.3,66485.46,20212.270742
2024-06-18 00:00:00+00:00,66485.46,66589.1,64044.12,65178.29,26600.760875
2024-06-19 00:00:00+00:00,65178.29,65733.44,64670.0,64964.02,14175.184918
2024-06-20 00:00:00+00:00,64964.02,66487.0,64550.0,64876.83,17730.894769
2024-06-21 00:00:00+00:00,64876.83,65079.75,63368.63,64142.67,18999.233571
2024-06-22 00:00:00+00:00,64142.67,64532.36,63937.5,64259.11,5025.851422
2024-06-23 00:00:00+00:00,64259.11,64519.68,63163.63,63209.63,6867.007231
2024-06-24 00:00:00+00:00,63209.63,63370.16,58382.94,60297.29,34352.129649
2024-06-25 00:00:00+00:00,60297.29,62427.41,60256.49,61804.29,19623.101274
2024-06-26 00:00:00+00:00,61804.29,62493.01,60704.75,60857.49,15660.472163
2024-06-27 00:00:00+00:00,60857.49,62398.87,60607.7,61695.87,16742.737307
2024-06-28 00:00:00+00:00,61695.87,62233.23,60038.29,60433.19,20671.496475
2024-06-29 00:00:00+00:00,60433.19,61239.61,60400.0,60979.9,7932.12952
2024-06-30 00:00:00+00:00,60979.9,63068.91,60707.31,62772.83,9159.040658
2024-07-01 00:00:00+00:00,62772.83,63863.88,62527.77,62893.02,17146.216819
2024-07-02 00:00:00+00:00,62893.02,63295.86,61810.5,62131.02,12553.43583
2024-07-03 00:00:00+00:00,62131.02,62286.36,59387.59,60211.1,19925.700455
2024-07-04 00:00:00+00:00,60211.1,60503.22,56752.13,57056.28,25290.405451
2024-07-05 00:00:00+00:00,57056.28,57555.0,53345.94,56631.52,23088.571336
2024-07-06 00:00:00+00:00,56631.52,58485.47,56018.21,58239.99,9940.385056
2024-07-07 00:00:00+00:00,58239.99,58445.8,55718.61,55864.83,10727.975865
2024-07-08 00:00:00+00:00,55864.83,58220.0,54277.81,56711.66,17367.690054
2024-07-09 00:00:00+00:00,56711.66,58312.0,56291.83,58048.52,13123.359683
2024-07-10 00:00:00+00:00,58048.52,59482.0,57149.27,57733.33,16643.830341
2024-07-11 00:00:00+00:00,57733.33,59559.73,57049.96,57343.88,15993.704904
2024-07-12 00:00:00+00:00,57343.88,58536.45,56538.8,57891.49,14623.710134
2024-07-13 00:00:00+00:00,57891.49,59858.0,57750.0,59204.58,10465.033445
